sku,nombre,precio,costo,categoria,mpn,proveedor,ubicacion,ancho_cm,alto_cm,detalles
LGVTM105,CRUZ TEXTO AMOR P/MATR. DORADA C/MADERA,638,348.28,ARTESANIAS,LGVTM105,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,29.5,20.5,"{""medidas_original"":""29.5 X 20.5cms"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0612"",""precio_compra_con_iva"":404,""iva_compra"":55.72,""porcentaje_a_ganar"":50,""utilidad"":202,""openpay_comision"":14.22,""openpay_iva"":2.27,""comision_tienda_nube"":15.05,""total_comisiones"":31.54,""descuento_pago_transferencia_pct"":2.47,""iva_venta_desglosar"":87.94,""precio_venta_sin_iva"":550,""ganancia_real"":494,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM106,CRUZ TEXTO AMOR P/MATR. PLATA C/MADERA,606,331.03,ARTESANIAS,LGVTM106,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,29.5,20.5,"{""medidas_original"":""29.5 X 20.5cms"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0613"",""precio_compra_con_iva"":384,""iva_compra"":52.97,""porcentaje_a_ganar"":50,""utilidad"":192,""openpay_comision"":13.64,""openpay_iva"":2.18,""comision_tienda_nube"":14.44,""total_comisiones"":30.25,""descuento_pago_transferencia_pct"":2.5,""iva_venta_desglosar"":83.62,""precio_venta_sin_iva"":523,""ganancia_real"":467,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM107,CRUZ MATRIMONIO CORAZON C/PIEDRA SWA B/M,301,162.93,ARTESANIAS,LGVTM107,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,22.3,15,"{""medidas_original"":""22.3 X 15 cms"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0614"",""precio_compra_con_iva"":189,""iva_compra"":26.07,""porcentaje_a_ganar"":50,""utilidad"":94.5,""openpay_comision"":7.98,""openpay_iva"":1.28,""comision_tienda_nube"":8.46,""total_comisiones"":17.71,""descuento_pago_transferencia_pct"":2.94,""iva_venta_desglosar"":41.55,""precio_venta_sin_iva"":260,""ganancia_real"":204,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM108,CRUZ MATRIMONIO CORAZON C/PIEDRA SWAR MAD,217,116.38,ARTESANIAS,LGVTM108,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,20.5,15,"{""medidas_original"":""20.5 X 15 cms"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0615"",""precio_compra_con_iva"":135,""iva_compra"":18.62,""porcentaje_a_ganar"":50,""utilidad"":67.5,""openpay_comision"":6.42,""openpay_iva"":1.03,""comision_tienda_nube"":6.8,""total_comisiones"":14.24,""descuento_pago_transferencia_pct"":3.29,""iva_venta_desglosar"":29.9,""precio_venta_sin_iva"":187,""ganancia_real"":132,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM109,CRUZ BODA DORADA C/BASE MADERA,190,101.72,ARTESANIAS,LGVTM109,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,13.5,7.5,"{""medidas_original"":""13.5 X 7.5cms"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0616"",""precio_compra_con_iva"":118,""iva_compra"":16.28,""porcentaje_a_ganar"":50,""utilidad"":59,""openpay_comision"":5.92,""openpay_iva"":0.95,""comision_tienda_nube"":6.28,""total_comisiones"":13.15,""descuento_pago_transferencia_pct"":3.46,""iva_venta_desglosar"":26.23,""precio_venta_sin_iva"":164,""ganancia_real"":109,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM110,CRUZ BODA PLATA C/BASE MADERA,181,96.55,ARTESANIAS,LGVTM110,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,13.5,7.5,"{""medidas_original"":""13.5 X 7.5cms"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0617"",""precio_compra_con_iva"":112,""iva_compra"":15.45,""porcentaje_a_ganar"":50,""utilidad"":56,""openpay_comision"":5.75,""openpay_iva"":0.92,""comision_tienda_nube"":6.09,""total_comisiones"":12.76,""descuento_pago_transferencia_pct"":3.53,""iva_venta_desglosar"":24.93,""precio_venta_sin_iva"":156,""ganancia_real"":101,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM111,CRUZ BODA DORADA C/BASE,164,87.07,ARTESANIAS,LGVTM111,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,12,7.5,"{""medidas_original"":""12 X 7.5 cms"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0618"",""precio_compra_con_iva"":101,""iva_compra"":13.93,""porcentaje_a_ganar"":50,""utilidad"":50.5,""openpay_comision"":5.43,""openpay_iva"":0.87,""comision_tienda_nube"":5.76,""total_comisiones"":12.05,""descuento_pago_transferencia_pct"":3.68,""iva_venta_desglosar"":22.56,""precio_venta_sin_iva"":141,""ganancia_real"":86,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM112,CRUZ BODA PLATA C/BASE,157,83.62,ARTESANIAS,LGVTM112,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,12,7.5,"{""medidas_original"":""12 X 7.5 cms"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0619"",""precio_compra_con_iva"":97,""iva_compra"":13.38,""porcentaje_a_ganar"":50,""utilidad"":48.5,""openpay_comision"":5.31,""openpay_iva"":0.85,""comision_tienda_nube"":5.63,""total_comisiones"":11.8,""descuento_pago_transferencia_pct"":3.75,""iva_venta_desglosar"":21.7,""precio_venta_sin_iva"":136,""ganancia_real"":80,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM113,CRUZ MATRI. CON AROS DORADA EN MADERA,667,364.66,ARTESANIAS,LGVTM113,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,"{""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0620"",""precio_compra_con_iva"":423,""iva_compra"":58.34,""porcentaje_a_ganar"":50,""utilidad"":211.5,""openpay_comision"":14.77,""openpay_iva"":2.36,""comision_tienda_nube"":15.63,""total_comisiones"":32.76,""descuento_pago_transferencia_pct"":2.45,""iva_venta_desglosar"":92.04,""precio_venta_sin_iva"":575,""ganancia_real"":520,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM114,CRUZ MATRIMONIO ALUMINO CON BASE,501,273.28,ARTESANIAS,LGVTM114,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,"{""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0621"",""precio_compra_con_iva"":317,""iva_compra"":43.72,""porcentaje_a_ganar"":50,""utilidad"":158.5,""openpay_comision"":11.69,""openpay_iva"":1.87,""comision_tienda_nube"":12.38,""total_comisiones"":25.95,""descuento_pago_transferencia_pct"":2.59,""iva_venta_desglosar"":69.16,""precio_venta_sin_iva"":432,""ganancia_real"":377,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM115,CRUZ MATRI. AROS DE ROSAS GRANDE DORADA,667,364.66,ARTESANIAS,LGVTM115,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,"{""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0622"",""precio_compra_con_iva"":423,""iva_compra"":58.34,""porcentaje_a_ganar"":50,""utilidad"":211.5,""openpay_comision"":14.77,""openpay_iva"":2.36,""comision_tienda_nube"":15.63,""total_comisiones"":32.76,""descuento_pago_transferencia_pct"":2.45,""iva_venta_desglosar"":92.04,""precio_venta_sin_iva"":575,""ganancia_real"":520,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM116,CRUZ MATRI. ROSAS CHICAS DORADA,667,364.66,ARTESANIAS,LGVTM116,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,"{""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0623"",""precio_compra_con_iva"":423,""iva_compra"":58.34,""porcentaje_a_ganar"":50,""utilidad"":211.5,""openpay_comision"":14.77,""openpay_iva"":2.36,""comision_tienda_nube"":15.63,""total_comisiones"":32.76,""descuento_pago_transferencia_pct"":2.45,""iva_venta_desglosar"":92.04,""precio_venta_sin_iva"":575,""ganancia_real"":520,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM117,CRUZ MATRI. CADENA DORADO,597,325.86,ARTESANIAS,LGVTM117,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,"{""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0624"",""precio_compra_con_iva"":378,""iva_compra"":52.14,""porcentaje_a_ganar"":50,""utilidad"":189,""openpay_comision"":13.46,""openpay_iva"":2.15,""comision_tienda_nube"":14.25,""total_comisiones"":29.87,""descuento_pago_transferencia_pct"":2.5,""iva_venta_desglosar"":82.33,""precio_venta_sin_iva"":515,""ganancia_real"":459,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM118,CRUZ MATRIMONIO CADENA PLTARA,559,305.17,ARTESANIAS,LGVTM118,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,"{""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0625"",""precio_compra_con_iva"":354,""iva_compra"":48.83,""porcentaje_a_ganar"":50,""utilidad"":177,""openpay_comision"":12.77,""openpay_iva"":2.04,""comision_tienda_nube"":13.52,""total_comisiones"":28.32,""descuento_pago_transferencia_pct"":2.53,""iva_venta_desglosar"":77.15,""precio_venta_sin_iva"":482,""ganancia_real"":427,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM119,CRUZ BODA TORTOLAS PLATA,666,363.79,ARTESANIAS,LGVTM119,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,"{""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0626"",""precio_compra_con_iva"":422,""iva_compra"":58.21,""porcentaje_a_ganar"":50,""utilidad"":211,""openpay_comision"":14.74,""openpay_iva"":2.36,""comision_tienda_nube"":15.6,""total_comisiones"":32.7,""descuento_pago_transferencia_pct"":2.46,""iva_venta_desglosar"":91.82,""precio_venta_sin_iva"":574,""ganancia_real"":519,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM120,CRUZ BODA TORTOLAS DORADA,692,378.45,ARTESANIAS,LGVTM120,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,"{""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0627"",""precio_compra_con_iva"":439,""iva_compra"":60.55,""porcentaje_a_ganar"":50,""utilidad"":219.5,""openpay_comision"":15.23,""openpay_iva"":2.44,""comision_tienda_nube"":16.12,""total_comisiones"":33.79,""descuento_pago_transferencia_pct"":2.44,""iva_venta_desglosar"":95.49,""precio_venta_sin_iva"":597,""ganancia_real"":542,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM121,ESTUCHES,0,0,0,LGVTM121,0,0,,,"{""proveedor_contacto"":""0"",""proveedor_telefono"":""0"",""financiero_2023"":{""numero_control"":""0628"",""iva_compra"":0,""porcentaje_a_ganar"":0,""openpay_comision"":2.5,""descuento_pago_transferencia_pct"":0,""iva_venta_desglosar"":0,""precio_venta_sin_iva"":0,""ganancia_real"":0,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM122,ESTUCHE CORAZON DORADO,195,104.31,ARTESANIAS,LGVTM122,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,7.5,8,"{""medidas_original"":""7.5 X 8 cms"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0629"",""precio_compra_con_iva"":121,""iva_compra"":16.69,""porcentaje_a_ganar"":50,""utilidad"":60.5,""openpay_comision"":6.01,""openpay_iva"":0.96,""comision_tienda_nube"":6.37,""total_comisiones"":13.34,""descuento_pago_transferencia_pct"":3.42,""iva_venta_desglosar"":26.87,""precio_venta_sin_iva"":168,""ganancia_real"":113,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM123,ESTUCHE CORAZON PLATA,182,97.41,ARTESANIAS,LGVTM123,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,7.5,8,"{""medidas_original"":""7.5 X 8 cms"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0630"",""precio_compra_con_iva"":113,""iva_compra"":15.59,""porcentaje_a_ganar"":50,""utilidad"":56.5,""openpay_comision"":5.78,""openpay_iva"":0.92,""comision_tienda_nube"":6.12,""total_comisiones"":12.83,""descuento_pago_transferencia_pct"":3.52,""iva_venta_desglosar"":25.15,""precio_venta_sin_iva"":157,""ganancia_real"":102,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM124,ESTUCHE CRUZ PARA BODA DORADA,195,104.31,ARTESANIAS,LGVTM124,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,10,8,"{""medidas_original"":""10 X 8 cms"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0631"",""precio_compra_con_iva"":121,""iva_compra"":16.69,""porcentaje_a_ganar"":50,""utilidad"":60.5,""openpay_comision"":6.01,""openpay_iva"":0.96,""comision_tienda_nube"":6.37,""total_comisiones"":13.34,""descuento_pago_transferencia_pct"":3.42,""iva_venta_desglosar"":26.87,""precio_venta_sin_iva"":168,""ganancia_real"":113,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM125,ESTUCHE CRUZ PARA BODA PLATA,182,97.41,ARTESANIAS,LGVTM125,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,10,8,"{""medidas_original"":""10 X 8 cms"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0632"",""precio_compra_con_iva"":113,""iva_compra"":15.59,""porcentaje_a_ganar"":50,""utilidad"":56.5,""openpay_comision"":5.78,""openpay_iva"":0.92,""comision_tienda_nube"":6.12,""total_comisiones"":12.83,""descuento_pago_transferencia_pct"":3.52,""iva_venta_desglosar"":25.15,""precio_venta_sin_iva"":157,""ganancia_real"":102,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM126,ESTUCHE FLOR DE LIZ DORADO,195,104.31,ARTESANIAS,LGVTM126,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,9.5,8,"{""medidas_original"":""9.5 X 8 cms"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0633"",""precio_compra_con_iva"":121,""iva_compra"":16.69,""porcentaje_a_ganar"":50,""utilidad"":60.5,""openpay_comision"":6.01,""openpay_iva"":0.96,""comision_tienda_nube"":6.37,""total_comisiones"":13.34,""descuento_pago_transferencia_pct"":3.42,""iva_venta_desglosar"":26.87,""precio_venta_sin_iva"":168,""ganancia_real"":113,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM127,ESTUCHE FLOR DE LIZ PLATA,182,97.41,ARTESANIAS,LGVTM127,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,9.5,8,"{""medidas_original"":""9.5 X 8 cms"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0634"",""precio_compra_con_iva"":113,""iva_compra"":15.59,""porcentaje_a_ganar"":50,""utilidad"":56.5,""openpay_comision"":5.78,""openpay_iva"":0.92,""comision_tienda_nube"":6.12,""total_comisiones"":12.83,""descuento_pago_transferencia_pct"":3.52,""iva_venta_desglosar"":25.15,""precio_venta_sin_iva"":157,""ganancia_real"":102,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM128,ESTUCHE ANGEL DORADO,148,78.45,ARTESANIAS,LGVTM128,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,8,6,"{""medidas_original"":""8 X 6 cms"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0635"",""precio_compra_con_iva"":91,""iva_compra"":12.55,""porcentaje_a_ganar"":50,""utilidad"":45.5,""openpay_comision"":5.14,""openpay_iva"":0.82,""comision_tienda_nube"":5.45,""total_comisiones"":11.41,""descuento_pago_transferencia_pct"":3.86,""iva_venta_desglosar"":20.4,""precio_venta_sin_iva"":128,""ganancia_real"":72,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM129,ESTUCHE ANGEL PLATA,139,73.28,ARTESANIAS,LGVTM129,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,8,6,"{""medidas_original"":""8 X 6 cms"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0636"",""precio_compra_con_iva"":85,""iva_compra"":11.72,""porcentaje_a_ganar"":50,""utilidad"":42.5,""openpay_comision"":4.97,""openpay_iva"":0.79,""comision_tienda_nube"":5.27,""total_comisiones"":11.02,""descuento_pago_transferencia_pct"":3.98,""iva_venta_desglosar"":19.11,""precio_venta_sin_iva"":119,""ganancia_real"":64,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM130,ESTUCHE CORAZONES DORADOS,148,78.45,ARTESANIAS,LGVTM130,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,6,6,"{""medidas_original"":""6 X 6 cms"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0637"",""precio_compra_con_iva"":91,""iva_compra"":12.55,""porcentaje_a_ganar"":50,""utilidad"":45.5,""openpay_comision"":5.14,""openpay_iva"":0.82,""comision_tienda_nube"":5.45,""total_comisiones"":11.41,""descuento_pago_transferencia_pct"":3.86,""iva_venta_desglosar"":20.4,""precio_venta_sin_iva"":128,""ganancia_real"":72,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM131,ESTUCHE CORAZONES PLATA,139,73.28,ARTESANIAS,LGVTM131,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,6,6,"{""medidas_original"":""6 X 6 cms"",""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0638"",""precio_compra_con_iva"":85,""iva_compra"":11.72,""porcentaje_a_ganar"":50,""utilidad"":42.5,""openpay_comision"":4.97,""openpay_iva"":0.79,""comision_tienda_nube"":5.27,""total_comisiones"":11.02,""descuento_pago_transferencia_pct"":3.98,""iva_venta_desglosar"":19.11,""precio_venta_sin_iva"":119,""ganancia_real"":64,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM132,ESTUCHE QUERUBIN PLATA,123,64.66,ARTESANIAS,LGVTM132,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,"{""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0639"",""precio_compra_con_iva"":75,""iva_compra"":10.34,""porcentaje_a_ganar"":50,""utilidad"":37.5,""openpay_comision"":4.68,""openpay_iva"":0.75,""comision_tienda_nube"":4.96,""total_comisiones"":10.38,""descuento_pago_transferencia_pct"":4.22,""iva_venta_desglosar"":16.95,""precio_venta_sin_iva"":106,""ganancia_real"":51,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM133,ESTUCHE QUERUBIN DORADO,131,68.97,ARTESANIAS,LGVTM133,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,"{""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0640"",""precio_compra_con_iva"":80,""iva_compra"":11.03,""porcentaje_a_ganar"":50,""utilidad"":40,""openpay_comision"":4.82,""openpay_iva"":0.77,""comision_tienda_nube"":5.11,""total_comisiones"":10.7,""descuento_pago_transferencia_pct"":4.09,""iva_venta_desglosar"":18.03,""precio_venta_sin_iva"":113,""ganancia_real"":58,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM134,ESTUCHE BEBE DURMIENDO PLATA,123,64.66,ARTESANIAS,LGVTM134,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,"{""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0641"",""precio_compra_con_iva"":75,""iva_compra"":10.34,""porcentaje_a_ganar"":50,""utilidad"":37.5,""openpay_comision"":4.68,""openpay_iva"":0.75,""comision_tienda_nube"":4.96,""total_comisiones"":10.38,""descuento_pago_transferencia_pct"":4.22,""iva_venta_desglosar"":16.95,""precio_venta_sin_iva"":106,""ganancia_real"":51,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM135,ESTUCHE BEBE DURMIENDO DORADO,131,68.97,ARTESANIAS,LGVTM135,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,"{""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0642"",""precio_compra_con_iva"":80,""iva_compra"":11.03,""porcentaje_a_ganar"":50,""utilidad"":40,""openpay_comision"":4.82,""openpay_iva"":0.77,""comision_tienda_nube"":5.11,""total_comisiones"":10.7,""descuento_pago_transferencia_pct"":4.09,""iva_venta_desglosar"":18.03,""precio_venta_sin_iva"":113,""ganancia_real"":58,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
LGVTM136,ESTUCHE ANGEL GUARDA PLATA,123,64.66,ARTESANIAS,LGVTM136,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,"{""proveedor_contacto"":""MARIA ESTHER NAVA"",""proveedor_telefono"":""33 2184 5609"",""financiero_2023"":{""numero_control"":""0643"",""precio_compra_con_iva"":75,""iva_compra"":10.34,""porcentaje_a_ganar"":50,""utilidad"":37.5,""openpay_comision"":4.68,""openpay_iva"":0.75,""comision_tienda_nube"":4.96,""total_comisiones"":10.38,""descuento_pago_transferencia_pct"":4.22,""iva_venta_desglosar"":16.95,""precio_venta_sin_iva"":106,""ganancia_real"":51,""_nota"":""Congelado del control de Excel 2023. No se recalcula ni se sincroniza.""}}"
